date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:10:39	0/0	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2026%20Feb%202025%2011:40:38%20GMT	https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/%22https://www.cnn.com/profiles/augusta-anthony-profile%22	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/_https_/www.cnn.com/profiles/augusta-anthony-profile_.33.delayed	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:43	1093875/1093875	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/still_21375184_116436.629_still.jpg	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/still_21375184_116436.629_still.34.delayed	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:44	7053/7053	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Feb%202025%2012:20:38%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/still-21375184-116436-629-still.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/still-21375184-116436-629-still0085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:44	55785/55785	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Feb%202025%2012:20:38%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/still-21375184-116436-629-still.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/still-21375184-116436-629-still6f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:44	203770/203770	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Feb%202025%2012:20:38%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/still-21375184-116436-629-still.jpg?c=original	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/still-21375184-116436-629-still899f.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:44	8731/8731	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2015:05:38%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/111299-southafricaimam-v1-clean-00-00-24-00-still001.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/111299-southafricaimam-v1-clean-00-00-24-00-still0010085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:45	54858/54858	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2015:05:38%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/111299-southafricaimam-v1-clean-00-00-24-00-still001.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/111299-southafricaimam-v1-clean-00-00-24-00-still0016f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:45	9744/9744	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2006:57:07%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/ac360-boehler-digvid-thumb.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/ac360-boehler-digvid-thumb0085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:45	50968/50968	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2006:57:07%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/ac360-boehler-digvid-thumb.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/ac360-boehler-digvid-thumb6f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:45	7654/7654	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2000:50:27%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/20250220-fareed-putin-split.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/20250220-fareed-putin-split0085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:45	53685/53685	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202025%2000:50:27%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/20250220-fareed-putin-split.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/20250220-fareed-putin-split6f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:46	5381/5381	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2018:51:32%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/09-gettyimages-1064010472.JPG?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/09-gettyimages-10640104720085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:46	40202/40202	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2018:51:32%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/09-gettyimages-1064010472.JPG?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/09-gettyimages-10640104726f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:46	9127/9127	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:57:18%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/russian.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/russian0085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:47	67922/67922	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:57:18%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/russian.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/russian6f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:47	7046/7046	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2012:42:40%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240615082225-princess-kate-balcony-royals-digvid.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240615082225-princess-kate-balcony-royals-digvid0085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:47	10938/10938	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2011:29:28%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240615072426-catherine-of-wales-carriage-digvid.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240615072426-catherine-of-wales-carriage-digvid0085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:47	56306/56306	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2012:42:40%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240615082225-princess-kate-balcony-royals-digvid.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240615082225-princess-kate-balcony-royals-digvid6f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:48	0/0	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2026%20Feb%202025%2011:40:47%20GMT	https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/%22https://www.cnn.com/shows/the-lead%22	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/_https_/www.cnn.com/shows/the-lead_	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:48	82829/82829	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Jun%202024%2011:29:28%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240615072426-catherine-of-wales-carriage-digvid.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240615072426-catherine-of-wales-carriage-digvid6f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:48	11286/11286	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202024%2001:28:04%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240604212459-pollster-india-election-vpx.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240604212459-pollster-india-election-vpx0085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:48	46064/46064	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202024%2001:28:04%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240604212459-pollster-india-election-vpx.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240604212459-pollster-india-election-vpx6f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:48	9861/9861	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202024%2016:25:18%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240605122406-video-normandy-veterans-return-bell.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240605122406-video-normandy-veterans-return-bell0085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:49	72189/72189	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jun%202024%2016:25:18%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240605122406-video-normandy-veterans-return-bell.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240605122406-video-normandy-veterans-return-bell6f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:49	8666/8666	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jun%202024%2013:12:05%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240606091044-biden-d-day-anniversary-ceremony-vpx.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240606091044-biden-d-day-anniversary-ceremony-vpx0085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:49	58411/58411	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jun%202024%2013:12:05%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240606091044-biden-d-day-anniversary-ceremony-vpx.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240606091044-biden-d-day-anniversary-ceremony-vpx6f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:49	6384/6384	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jun%202024%2007:12:39%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240603081142-03-claudia-sheinbaum-060324.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240603081142-03-claudia-sheinbaum-0603240085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:49	50313/50313	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jun%202024%2007:12:39%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240603081142-03-claudia-sheinbaum-060324.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240603081142-03-claudia-sheinbaum-0603246f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:50	0/0	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2026%20Feb%202025%2011:40:49%20GMT	https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/%22https://www.cnn.com/shows/newsroom%22	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/_https_/www.cnn.com/shows/newsroom_.4f.delayed	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:50	9104/9104	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Aug%202024%2007:31:15%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240602175814-mexico-candidates.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240602175814-mexico-candidates0085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:50	77230/77230	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Aug%202024%2007:31:15%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240602175814-mexico-candidates.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240602175814-mexico-candidates6f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:50	0/0	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2026%20Feb%202025%2011:40:49%20GMT	https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/%22https://www.cnn.com/shows/amanpour%22	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/_https_/www.cnn.com/shows/amanpour_.52.delayed	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:51	5064/5064	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20May%202024%2020:39:06%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240527163817-rafah-diamond-camp-vpx-digvid.jpg?c=16x9&q=w_250,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240527163817-rafah-diamond-camp-vpx-digvid0085.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:51	33745/33745	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20May%202024%2020:39:06%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/240527163817-rafah-diamond-camp-vpx-digvid.jpg?c=16x9&q=h_540,w_960,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/240527163817-rafah-diamond-camp-vpx-digvid6f08.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:52	104818/104818	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202023%2023:06:09%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/130416084945-01-china-bird-flu-0416.jpg?q=w_1110,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/130416084945-01-china-bird-flu-041673c0.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:53	107194/107194	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Dec%202024%2016:05:48%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/150608000144-south-korea-mers-3.jpg?q=w_1110,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/150608000144-south-korea-mers-373c0.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:53	1192706/1192706	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Dec%202024%2016:05:48%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/150608000144-south-korea-mers-3.jpg?q=w_4256,h_2840,x_0,y_0,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/150608000144-south-korea-mers-31949.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:54	73773/73773	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202023%2023:06:09%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/190621105138-flu-shot-file.jpg?q=w_1110,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/190621105138-flu-shot-file73c0.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:10:56	596309/596309	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202023%2023:06:09%20GMT	https://media.cnn.com/api/v1/images/stellar/prod/190621105138-flu-shot-file.jpg?q=w_3000,h_1984,x_0,y_0,c_fill	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/media.cnn.com/api/v1/images/stellar/prod/190621105138-flu-shot-filee04c.jpg	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:01	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/o	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/o.5a.delayed	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:03	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/window.location	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/window.location	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:05	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/services/client/vertical-video/vertical-video-metrics.js	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/services/client/vertical-video/vertical-video-metrics.js	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:07	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/services/client/underscored-api/underscored-api-client.js	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/services/client/underscored-api/underscored-api-client.js	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:09	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/services/client/follow.js	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/services/client/follow.js	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:11	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/t	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/t	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:14	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/services/client/arkose.js	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/services/client/arkose.js	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:16	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/services/universal/zion-dalton-sdk.js	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/services/universal/zion-dalton-sdk.js	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:17	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/components/openweb-convo/comment-counter.js	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/components/openweb-convo/comment-counter.js	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:19	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/services/client/tve-asset.js	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/services/client/tve-asset.js	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:21	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/components/user-account-sso-button/utils/apple-button.js	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/components/user-account-sso-button/utils/apple-button.js	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:23	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/services/universal/video.js	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/services/universal/video.js	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:25	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/e	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/e.66.delayed	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:26	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:28	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/components/content-recs/client.js	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/components/content-recs/client.js	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
17:11:30	1093875/1093875	---M-Z	404	error ('OK')	text/html	date:Mon,%2001%20Apr%202024%2022:46:20%20GMT	https://edition.cnn.com/components/openweb-convo/client.js	C:/Users/Dinesh.LAPTOP-OO5HEB93/Documents/Clone%20Sites/CNN-New%20Virus/edition.cnn.com/components/openweb-convo/client.js	(from https://edition.cnn.com/2020/01/06/health/china-pneumonia-intl-hnk/index.html)
